user_id,user_uuid,org_name,email,first_name,last_name,summary_date,leads_added_today,leads_added_week,leads_added_month,total_leads_created,calls_made_today,emails_sent_today,meetings_scheduled_today,leads_contacted_today,tasks_completed_today,tasks_due_today,total_pending_tasks,task_completion_rate,lead_velocity_daily,engagement_score,is_active_today,daily_engagement_rank,week_number,year_month
115,48935e3f-9e33-47f7-b4b5-afdda3f18d6d,Ironclad Systems,sophia.davis290@yahoo.com,Sophia,Davis,2026-05-05,1,16,26,316,3,13,3,4,4,1,1,0.8,2.2857142857142856,66,True,533.0,19,2026-05
116,538e3690-8415-4c37-8ead-8c9c3687a173,Ironclad Systems,thomas.joshi52@yahoo.com,Thomas,Joshi,2026-05-05,4,7,18,1170,2,5,2,2,6,4,4,0.6,1.0,52,True,741.0,19,2026-05
117,58842069-abde-4c7b-809b-54c9956a810e,Ironclad Systems,mia.hernandez116@outlook.com,Mia,Hernandez,2026-05-05,2,14,28,118,15,7,0,13,5,3,7,0.625,2.0,98,True,184.0,19,2026-05
118,226ea61a-b945-4f28-a082-899ce8df955d,Ironclad Systems,priya.lee536@crm.app,Priya,Lee,2026-05-05,0,0,5,152,1,0,1,1,1,4,4,0.2,0.0,11,True,1457.0,19,2026-05
119,ce83036a-b39f-4930-b695-82cb25e1ee8a,Ironclad Systems,sarah.garcia471@business.org,Sarah,Garcia,2026-05-05,2,2,53,426,17,3,3,10,5,7,18,0.4166666666666667,0.2857142857142857,105,True,142.0,19,2026-05
120,83204a8c-b162-4ca3-8f5e-667e0241402b,Ironclad Systems,amelia.mehta117@yahoo.com,Amelia,Mehta,2026-05-05,1,3,17,126,8,9,1,6,5,3,6,0.625,0.42857142857142855,68,True,502.0,19,2026-05
121,a9b9b584-f130-4765-8a19-c03fc11f8668,Ironclad Systems,michael.iyer48@crm.app,Michael,Iyer,2026-05-05,2,2,3,101,2,3,1,4,1,3,3,0.25,0.2857142857142857,34,True,1044.0,19,2026-05
122,451b4dd4-cd91-4b56-b03f-5bd666b22ff5,Ironclad Systems,amelia.liu648@company.io,Amelia,Liu,2026-05-05,2,2,21,222,3,0,0,0,1,2,9,0.3333333333333333,0.2857142857142857,18,True,1336.0,19,2026-05
123,9d5fb42c-a8b7-434b-8528-57eef9779c46,Ironclad Systems,charlotte.taylor150@gmail.com,Charlotte,Taylor,2026-05-05,4,7,7,575,1,6,3,6,6,7,7,0.46153846153846156,1.0,64,True,569.0,19,2026-05
124,107afdae-e5d3-490c-83de-c1b0350ff7c5,Ironclad Systems,joseph.carter722@techcorp.net,Joseph,Carter,2026-05-05,5,5,17,343,8,2,1,9,4,0,35,1.0,0.7142857142857143,75,True,413.0,19,2026-05
125,f69c9353-c4a2-4e4e-8a1c-54492648242d,Ironclad Systems,olivia.zhang564@techcorp.net,Olivia,Zhang,2026-05-05,1,2,7,95,0,0,1,0,0,3,3,0.0,0.2857142857142857,9,True,1498.0,19,2026-05
126,bf17b495-9554-4b27-b525-6116822de2d7,Ironclad Systems,vikram.taylor554@enterprise.com,Vikram,Taylor,2026-05-05,0,0,3,60,2,0,1,0,0,0,0,0.0,0.0,11,True,1457.0,19,2026-05
127,8fd387ca-7aae-45d8-9fac-51d5878b82b5,Jetstream Labs,charlotte.martinez25@business.org,Charlotte,Martinez,2026-05-05,4,7,33,344,14,6,3,0,2,4,25,0.3333333333333333,1.0,87,True,281.0,19,2026-05
128,4d48b3ef-6363-4abb-bafa-21385be2696e,Jetstream Labs,lisa.harris909@techcorp.net,Lisa,Harris,2026-05-05,4,4,42,51,16,4,1,5,8,0,13,1.0,0.5714285714285714,95,True,214.0,19,2026-05
129,9cbee73e-47aa-4f38-9956-ebfa0955608a,Jetstream Labs,kavya.evans563@yahoo.com,Kavya,Evans,2026-05-05,2,2,16,361,2,4,1,6,2,6,6,0.25,0.2857142857142857,41,True,909.0,19,2026-05
130,ee65dc81-545f-4b6e-8c5e-6e6ca565dd15,Jetstream Labs,anjali.rodriguez696@techcorp.net,Anjali,Rodriguez,2026-05-05,1,6,10,558,2,14,0,16,0,3,25,0.0,0.8571428571428571,70,True,480.0,19,2026-05
131,3886bf9b-23b8-489f-a8bb-9b2a921f79cf,Jetstream Labs,ava.taylor557@salesteam.co,Ava,Taylor,2026-05-05,4,4,31,646,9,2,2,2,3,3,10,0.5,0.5714285714285714,64,True,569.0,19,2026-05
132,b97c6b40-50bf-4773-830d-71fdc52b4786,Jetstream Labs,joseph.jones271@techcorp.net,Joseph,Jones,2026-05-05,1,1,35,171,4,4,0,6,1,4,8,0.2,0.14285714285714285,37,True,982.0,19,2026-05
133,7336902a-f308-4db7-a071-df19d25db8d4,Jetstream Labs,joseph.lee416@techcorp.net,Joseph,Lee,2026-05-05,2,2,25,177,10,11,0,15,0,6,26,0.0,0.2857142857142857,90,True,253.0,19,2026-05
134,03b10c0e-2ff2-4778-b719-74ad0fbe4458,Jetstream Labs,sarah.williams131@crm.app,Sarah,Williams,2026-05-05,7,15,15,182,13,7,1,7,1,4,37,0.2,2.142857142857143,101,True,169.0,19,2026-05
135,d549b913-a46d-4385-8c27-fad06ae4ea4e,Jetstream Labs,charlotte.shah945@business.org,Charlotte,Shah,2026-05-05,6,9,31,66,8,6,2,13,2,2,2,0.5,1.2857142857142858,98,True,184.0,19,2026-05
136,7f36c447-f424-4ab7-99e2-229553f3b65d,Jetstream Labs,isabella.hill590@yahoo.com,Isabella,Hill,2026-05-05,4,12,22,124,4,4,2,6,1,7,17,0.125,1.7142857142857142,59,True,641.0,19,2026-05
137,f3f2528b-5692-46a3-a759-8a94a34bdd40,Jetstream Labs,anjali.liu569@business.org,Anjali,Liu,2026-05-05,2,6,19,84,6,4,0,2,3,3,3,0.5,0.8571428571428571,41,True,909.0,19,2026-05
138,b9ff06e4-f327-4f2e-be34-23c102710f73,Jetstream Labs,jennifer.jones270@company.io,Jennifer,Jones,2026-05-05,3,3,11,252,3,2,2,0,3,6,8,0.3333333333333333,0.42857142857142855,38,True,967.0,19,2026-05
139,38ec6af2-77c6-4152-a59f-6a5eea428381,Jetstream Labs,isabella.gonzalez531@gmail.com,Isabella,Gonzalez,2026-05-05,4,4,33,217,8,11,3,12,7,7,14,0.5,0.5714285714285714,108,True,121.0,19,2026-05
140,9355a77c-25ea-467c-b9c5-32aebfa7c586,Jetstream Labs,isabella.johnson494@yahoo.com,Isabella,Johnson,2026-05-05,2,6,24,188,0,4,0,3,3,3,3,0.5,0.8571428571428571,25,True,1208.0,19,2026-05
141,2a20334e-2150-499c-9bcb-d04b7a281926,Keystone Partners,richard.thomas754@company.io,Richard,Thomas,2026-05-05,0,7,7,303,15,5,4,10,2,7,9,0.2222222222222222,1.0,97,True,195.0,19,2026-05
142,73f0b673-dec6-445c-9c9d-62c4cc22119c,Keystone Partners,liam.moore408@company.io,Liam,Moore,2026-05-05,0,3,3,146,0,10,1,6,3,4,18,0.42857142857142855,0.42857142857142855,40,True,925.0,19,2026-05
143,aed973ec-730f-42e8-81fa-c82a70241d96,Keystone Partners,karen.chen982@crm.app,Karen,Chen,2026-05-05,3,6,13,99,3,1,0,3,3,5,5,0.375,0.8571428571428571,32,True,1077.0,19,2026-05
144,953bac60-39e7-4996-b752-37dbb5d70292,Keystone Partners,lisa.taylor576@crm.app,Lisa,Taylor,2026-05-05,0,1,8,26,1,1,1,2,1,3,3,0.25,0.14285714285714285,15,True,1388.0,19,2026-05
145,64481db8-5178-438d-b1b3-d26e3d7aa011,Keystone Partners,elijah.martinez890@outlook.com,Elijah,Martinez,2026-05-05,2,15,32,546,2,0,1,2,1,3,4,0.25,2.142857142857143,24,True,1222.0,19,2026-05
146,a48f843d-1077-4693-9202-e1fed9242ab7,Keystone Partners,deepa.miller98@yahoo.com,Deepa,Miller,2026-05-05,0,10,59,353,11,10,3,14,8,6,17,0.5714285714285714,1.4285714285714286,104,True,149.0,19,2026-05
147,da8f9ebd-1609-4aba-a7c2-21f2934e0f31,Keystone Partners,elijah.carter547@enterprise.com,Elijah,Carter,2026-05-05,5,5,78,839,9,0,3,4,6,6,24,0.5,0.7142857142857143,76,True,399.0,19,2026-05
148,734debbb-436c-4e6c-8704-f13a9ec301cf,Keystone Partners,sarah.hernandez733@startup.ai,Sarah,Hernandez,2026-05-05,1,15,49,189,5,2,2,1,5,3,33,0.625,2.142857142857143,40,True,925.0,19,2026-05
149,77618860-3dc5-441e-bfe2-453633098c40,Keystone Partners,mary.martinez51@salesteam.co,Mary,Martinez,2026-05-05,0,0,7,19,0,1,1,0,0,0,0,0.0,0.0,7,True,1533.0,19,2026-05
150,7b777ce7-ec21-4ffb-a215-09065f1e855f,Keystone Partners,john.gonzalez472@yahoo.com,John,Gonzalez,2026-05-05,1,4,4,534,1,3,2,3,0,3,10,0.0,0.5714285714285714,29,True,1137.0,19,2026-05
151,613eef80-dab4-4fdd-a5c9-2b09a74e1191,Keystone Partners,john.adams803@business.org,John,Adams,2026-05-05,5,6,62,198,11,12,3,23,3,0,6,1.0,0.8571428571428571,141,True,27.0,19,2026-05
152,709c9694-f1e6-42c1-9c0e-67a7557dd9d6,Keystone Partners,amelia.mehta573@enterprise.com,Amelia,Mehta,2026-05-05,3,3,20,300,5,7,0,12,2,3,11,0.4,0.42857142857142855,67,True,517.0,19,2026-05
153,4cd59e41-5dcb-4c10-a941-36e11033c3fb,Keystone Partners,robert.hall991@salesteam.co,Robert,Hall,2026-05-05,9,12,27,135,8,0,2,3,7,1,24,0.875,1.7142857142857142,83,True,326.0,19,2026-05
154,3cabb848-473d-41e0-ae0a-8893efd4cc36,Luminary Group,elijah.brown370@salesteam.co,Elijah,Brown,2026-05-05,7,7,9,423,5,8,3,11,1,4,4,0.2,1.0,97,True,195.0,19,2026-05
155,69daa351-764a-4f2b-9113-9b2a26c8951a,Luminary Group,david.lopez564@startup.ai,David,Lopez,2026-05-05,4,4,12,384,4,5,1,7,4,1,1,0.8,0.5714285714285714,61,True,607.0,19,2026-05
156,6fbd6d62-bdfb-4566-ac69-31a4dde766e4,Luminary Group,liam.liu585@crm.app,Liam,Liu,2026-05-05,2,2,11,28,4,0,1,0,1,6,6,0.14285714285714285,0.2857142857142857,26,True,1194.0,19,2026-05
157,eb134ae6-af5d-49e9-a9f8-6ff6bb60b228,Luminary Group,linda.anderson766@crm.app,Linda,Anderson,2026-05-05,1,3,33,1198,7,13,2,12,4,5,5,0.4444444444444444,0.42857142857142855,89,True,263.0,19,2026-05
158,fc49256c-6755-4dbe-81de-91a1781746d3,Luminary Group,jennifer.reddy514@startup.ai,Jennifer,Reddy,2026-05-05,4,4,37,128,2,1,3,3,2,4,14,0.3333333333333333,0.5714285714285714,47,True,814.0,19,2026-05
159,5269997b-25b4-4bc9-a2b5-006bf871cbb8,Luminary Group,rahul.campbell842@business.org,Rahul,Campbell,2026-05-05,4,7,23,429,0,5,0,2,4,3,18,0.5714285714285714,1.0,34,True,1044.0,19,2026-05
160,bb62751d-c6bb-4edb-b69d-5c9813cfae79,Luminary Group,emma.taylor562@business.org,Emma,Taylor,2026-05-05,6,14,18,648,3,6,0,5,4,7,25,0.36363636363636365,2.0,59,True,641.0,19,2026-05
161,0d86178f-1bdc-426d-a21f-ac37e96ffd39,Luminary Group,amelia.johnson41@company.io,Amelia,Johnson,2026-05-05,2,10,50,255,2,12,4,10,6,2,36,0.75,1.4285714285714286,84,True,312.0,19,2026-05
162,7ebd51ac-81c8-4d07-bd26-4cfa184306a4,Luminary Group,lisa.baker338@business.org,Lisa,Baker,2026-05-05,5,6,46,137,0,5,1,3,1,4,4,0.2,0.8571428571428571,42,True,893.0,19,2026-05
163,39c8e5dc-a18f-4fe0-997d-05dbcf593307,Luminary Group,richard.miller135@outlook.com,Richard,Miller,2026-05-05,0,0,6,67,1,0,0,0,0,0,0,0.0,0.0,3,True,1583.0,19,2026-05
164,55593f8a-b269-4ff5-b6ad-96173a4403e1,Luminary Group,meena.reddy795@gmail.com,Meena,Reddy,2026-05-05,0,6,25,781,8,6,0,3,1,7,9,0.125,0.8571428571428571,43,True,871.0,19,2026-05
165,0aee8f8d-515d-4952-9da7-895dfdeba01e,Luminary Group,meena.jackson628@gmail.com,Meena,Jackson,2026-05-05,3,6,32,540,14,1,2,10,0,1,17,0.0,0.8571428571428571,86,True,292.0,19,2026-05
166,cf12ff03-7a82-4a07-9179-6aed33106882,Luminary Group,linda.mehta650@techcorp.net,Linda,Mehta,2026-05-05,1,1,1,191,2,2,0,0,1,0,14,1.0,0.14285714285714285,15,True,1388.0,19,2026-05
167,84717c5c-6855-46bb-b699-af102926ddee,Luminary Group,olivia.kim557@gmail.com,Olivia,Kim,2026-05-05,5,7,60,293,0,2,0,2,3,1,20,0.75,1.0,31,True,1101.0,19,2026-05
168,505c4e9b-aca6-4e07-aaa5-c23d655f56db,Luminary Group,susan.hernandez689@enterprise.com,Susan,Hernandez,2026-05-05,4,6,30,394,7,2,0,4,0,0,13,0.0,0.8571428571428571,49,True,784.0,19,2026-05
169,59810536-6c28-4595-b5e8-d531a3ffaa99,Luminary Group,mason.carter542@yahoo.com,Mason,Carter,2026-05-05,1,6,25,394,9,3,2,4,3,1,1,0.75,0.8571428571428571,58,True,658.0,19,2026-05
170,81ba653a-a9ee-42e4-95fd-37cb46203161,Luminary Group,john.shah359@salesteam.co,John,Shah,2026-05-05,0,4,9,164,5,3,2,5,5,7,28,0.4166666666666667,0.5714285714285714,46,True,831.0,19,2026-05
171,c893db41-880c-4942-8dcd-d545cda4a016,Luminary Group,kavya.iyer951@gmail.com,Kavya,Iyer,2026-05-05,6,9,12,357,17,13,1,18,5,4,39,0.5555555555555556,1.2857142857142858,147,True,16.0,19,2026-05
172,e1d88f2d-c4dc-4255-8dc4-89e1cc080e26,Mercer & Co,amelia.williams279@startup.ai,Amelia,Williams,2026-05-05,0,1,3,108,1,0,0,1,0,0,4,0.0,0.14285714285714285,5,True,1567.0,19,2026-05
173,08095cbf-397c-4f4e-bb56-7cd5e8580f48,Mercer & Co,priya.joshi911@gmail.com,Priya,Joshi,2026-05-05,0,1,11,302,2,0,0,2,0,4,4,0.0,0.14285714285714285,10,True,1479.0,19,2026-05
174,1b94d6d5-e93e-448c-8ad3-7a465badd1ff,Mercer & Co,amelia.jackson588@company.io,Amelia,Jackson,2026-05-05,0,0,4,80,5,3,1,4,1,1,2,0.5,0.0,35,True,1025.0,19,2026-05
175,93bf850c-0149-4685-bd97-7f84c7ff6a1b,Mercer & Co,mason.rodriguez96@business.org,Mason,Rodriguez,2026-05-05,0,0,5,42,1,2,0,3,1,4,9,0.2,0.0,14,True,1403.0,19,2026-05
176,62f0893a-7d53-419a-820f-1a8feae372ee,Mercer & Co,deepa.adams424@company.io,Deepa,Adams,2026-05-05,1,15,35,449,11,9,3,3,2,2,17,0.5,2.142857142857143,78,True,374.0,19,2026-05
177,fdce737f-2fbc-42b5-b846-e173325cb71f,Mercer & Co,deepa.jones613@yahoo.com,Deepa,Jones,2026-05-05,7,10,13,571,9,6,3,6,3,4,7,0.42857142857142855,1.4285714285714286,97,True,195.0,19,2026-05
178,60bae8af-e255-42c3-851e-424efd261f66,Mercer & Co,amelia.kumar92@crm.app,Amelia,Kumar,2026-05-05,0,0,0,18,1,1,1,1,1,2,2,0.3333333333333333,0.0,13,True,1419.0,19,2026-05
179,ba9fe1a8-f2ad-40ca-aa39-7fb63ff492c3,Mercer & Co,suresh.martinez296@outlook.com,Suresh,Martinez,2026-05-05,2,3,3,193,3,3,1,2,1,3,7,0.25,0.42857142857142855,33,True,1062.0,19,2026-05
180,6628d3f2-1b0d-4b28-8972-ee1fdbcd0c10,Mercer & Co,suresh.wang591@techcorp.net,Suresh,Wang,2026-05-05,0,0,4,9,1,0,1,0,1,0,0,1.0,0.0,9,True,1498.0,19,2026-05
181,e6809ea2-87a5-4abd-8b62-dfb7b533b27f,Mercer & Co,david.williams712@crm.app,David,Williams,2026-05-05,6,6,60,1105,4,10,3,5,1,5,19,0.16666666666666666,0.8571428571428571,82,True,342.0,19,2026-05
182,15eb7434-0d59-4e5d-939b-4d59dfacf55b,Mercer & Co,barbara.baker957@outlook.com,Barbara,Baker,2026-05-05,2,2,47,890,17,3,3,12,1,0,14,1.0,0.2857142857142857,105,True,142.0,19,2026-05
183,e4260e14-2a1c-4f24-8cdc-b3ab6291f9f6,Mercer & Co,noah.carter363@startup.ai,Noah,Carter,2026-05-05,2,3,17,608,5,8,0,10,2,4,8,0.3333333333333333,0.42857142857142855,61,True,607.0,19,2026-05
184,b2acc42c-1957-4605-bb31-fd7548be91da,Mercer & Co,richard.williams25@crm.app,Richard,Williams,2026-05-05,2,2,4,176,3,1,1,2,1,2,2,0.3333333333333333,0.2857142857142857,29,True,1137.0,19,2026-05
185,2c51da60-a4df-452a-a512-840460398bfe,Mercer & Co,patricia.taylor979@enterprise.com,Patricia,Taylor,2026-05-05,0,3,12,41,0,0,1,0,2,0,0,1.0,0.42857142857142855,7,True,1533.0,19,2026-05
186,03da5074-9865-49fa-894c-bf499ae68121,Mercer & Co,priya.reddy589@gmail.com,Priya,Reddy,2026-05-05,0,7,24,187,5,8,1,1,3,0,33,1.0,1.0,41,True,909.0,19,2026-05
187,e896b3cd-7174-4e0c-ad60-c56cfd51129e,Mercer & Co,logan.gonzalez307@startup.ai,Logan,Gonzalez,2026-05-05,3,3,17,1068,0,1,2,0,8,7,14,0.5333333333333333,0.42857142857142855,32,True,1077.0,19,2026-05
188,faf5c5ae-70cb-4811-999b-654c07e46d41,Mercer & Co,barbara.adams239@yahoo.com,Barbara,Adams,2026-05-05,0,0,1,22,2,0,0,0,1,3,3,0.25,0.0,7,True,1533.0,19,2026-05
189,f2057597-fb88-4c78-b1bf-131761f7577e,Mercer & Co,charlotte.reddy333@yahoo.com,Charlotte,Reddy,2026-05-05,3,3,70,417,7,1,1,1,1,7,49,0.125,0.42857142857142855,43,True,871.0,19,2026-05
190,41d93415-314a-4bc8-81ad-7af1cbb7c8c5,Mercer & Co,james.smith184@yahoo.com,James,Smith,2026-05-05,2,11,42,403,15,9,0,20,5,1,19,0.8333333333333334,1.5714285714285714,116,True,90.0,19,2026-05
191,1b85bcd0-efb6-41c1-8e90-18a59d66925b,Mercer & Co,noah.park225@business.org,Noah,Park,2026-05-05,7,12,44,824,1,1,0,2,7,3,5,0.7,1.7142857142857142,44,True,856.0,19,2026-05
192,e7ea9672-e5b5-4577-868b-8e48fb688121,Mercer & Co,isabella.adams334@startup.ai,Isabella,Adams,2026-05-05,1,1,2,159,1,4,1,1,0,3,3,0.0,0.14285714285714285,22,True,1256.0,19,2026-05
193,2e01d4a3-88ac-4cd8-be6c-d1986af11120,Mercer & Co,priya.rodriguez33@crm.app,Priya,Rodriguez,2026-05-05,0,2,3,26,0,1,1,0,0,3,4,0.0,0.2857142857142857,7,True,1533.0,19,2026-05
194,4cd2b54a-158e-4e53-a454-298bd8a7e201,Mercer & Co,arun.gupta594@company.io,Arun,Gupta,2026-05-05,3,7,69,564,2,0,3,0,4,4,4,0.5,1.0,37,True,982.0,19,2026-05
195,3bf00d89-5866-4f2b-9144-1f07b4b832b4,Mercer & Co,david.joshi879@crm.app,David,Joshi,2026-05-05,5,18,26,26,16,0,2,13,1,3,28,0.25,2.5714285714285716,105,True,142.0,19,2026-05
196,a46aee8a-0aa4-4589-9deb-f6ae302d773d,Mercer & Co,sophia.shah754@gmail.com,Sophia,Shah,2026-05-05,4,4,14,51,9,3,2,12,0,4,7,0.0,0.5714285714285714,83,True,326.0,19,2026-05
197,aeb75f64-9364-441c-b851-d024296ed5f4,Mercer & Co,robert.sharma354@business.org,Robert,Sharma,2026-05-05,0,2,20,245,2,4,0,5,3,2,14,0.6,0.2857142857142857,27,True,1177.0,19,2026-05
198,44c9c06b-ca75-4a92-8b84-ff04afd8391d,Mercer & Co,rahul.iyer455@gmail.com,Rahul,Iyer,2026-05-05,2,2,20,52,7,2,0,4,1,0,2,1.0,0.2857142857142857,42,True,893.0,19,2026-05
199,fa526ed5-2790-4a2d-964a-6184ce5b487a,Mercer & Co,rahul.jackson467@outlook.com,Rahul,Jackson,2026-05-05,2,2,27,208,2,3,0,5,4,2,10,0.6666666666666666,0.2857142857142857,34,True,1044.0,19,2026-05
200,be28aaa4-7269-4ca8-9be3-e6ce9cd55763,Mercer & Co,lisa.davis943@gmail.com,Lisa,Davis,2026-05-05,0,0,0,262,5,1,2,3,2,7,12,0.2222222222222222,0.0,35,True,1025.0,19,2026-05
201,744afcab-1160-4170-b553-1eb556abbea5,Mercer & Co,jennifer.patel57@crm.app,Jennifer,Patel,2026-05-05,3,3,42,921,6,2,3,5,5,3,10,0.625,0.42857142857142855,64,True,569.0,19,2026-05
202,c06e49a0-a2ff-4d03-a2b7-30ca2d9940d2,Mercer & Co,arjun.iyer823@business.org,Arjun,Iyer,2026-05-05,2,6,11,397,6,1,1,2,2,3,3,0.4,0.8571428571428571,39,True,944.0,19,2026-05
203,a158e0e4-c4a6-420c-914e-936d21135a2c,Mercer & Co,olivia.liu758@business.org,Olivia,Liu,2026-05-05,3,5,20,83,6,2,1,1,0,0,13,0.0,0.7142857142857143,41,True,909.0,19,2026-05
204,d1c3ec4f-d954-47c8-b60f-2dabc87b5612,Mercer & Co,arun.joshi900@outlook.com,Arun,Joshi,2026-05-05,1,1,3,30,8,2,1,10,0,2,14,0.0,0.14285714285714285,57,True,676.0,19,2026-05
205,d9d9ba27-0fa9-4a65-96d2-03d5250bd28a,Mercer & Co,william.lee289@techcorp.net,William,Lee,2026-05-05,1,8,23,549,13,7,0,3,2,5,40,0.2857142857142857,1.1428571428571428,65,True,556.0,19,2026-05
206,4844e7bb-5710-4bbb-b77b-1e9d6be0d2a7,Mercer & Co,arjun.baker536@techcorp.net,Arjun,Baker,2026-05-05,0,0,15,142,5,4,0,7,0,1,3,0.0,0.0,37,True,982.0,19,2026-05
207,3766ec7b-b3a4-40ca-9afc-d7643f3e9c73,Mercer & Co,lucas.wilson602@company.io,Lucas,Wilson,2026-05-05,1,3,3,60,5,1,1,1,1,1,1,0.5,0.42857142857142855,29,True,1137.0,19,2026-05
208,2c6aee8f-4d21-4ee2-b018-c33eccb7b530,Mercer & Co,charlotte.miller186@techcorp.net,Charlotte,Miller,2026-05-05,7,7,28,506,3,12,2,14,3,6,26,0.3333333333333333,1.0,102,True,163.0,19,2026-05
209,d42f5b17-a80e-4899-acbc-38071227a2af,Mercer & Co,robert.chen962@techcorp.net,Robert,Chen,2026-05-05,1,3,3,29,1,4,1,0,2,2,2,0.5,0.42857142857142855,22,True,1256.0,19,2026-05
210,f195e959-e506-4df0-9b7b-d1a754b7b063,Mercer & Co,deepa.kumar488@crm.app,Deepa,Kumar,2026-05-05,4,18,53,328,19,3,0,21,7,7,28,0.5,2.5714285714285716,128,True,50.0,19,2026-05
211,173cc466-1426-4949-bd3d-ff033a28269f,Mercer & Co,liam.taylor556@techcorp.net,Liam,Taylor,2026-05-05,2,3,33,367,15,6,1,9,7,7,46,0.5,0.42857142857142855,95,True,214.0,19,2026-05
212,e5b5b2da-4b37-4f3f-846a-7349b4c57134,Mercer & Co,ava.hernandez519@gmail.com,Ava,Hernandez,2026-05-05,5,6,7,213,1,4,0,2,4,6,8,0.4,0.8571428571428571,39,True,944.0,19,2026-05
213,4ae0c0bb-2668-4b4f-b913-367c2288eea1,Mercer & Co,liam.iyer274@gmail.com,Liam,Iyer,2026-05-05,4,4,51,541,11,6,1,15,2,3,38,0.4,0.5714285714285714,98,True,184.0,19,2026-05
214,9fe6d09b-2506-471f-b3c3-327092ca4a06,Mercer & Co,thomas.brown305@crm.app,Thomas,Brown,2026-05-05,2,3,13,230,8,4,1,10,4,7,12,0.36363636363636365,0.42857142857142855,69,True,492.0,19,2026-05
215,4d4f5d4a-4fc2-4ca0-9823-9c7e47903b54,Mercer & Co,susan.johnson643@salesteam.co,Susan,Johnson,2026-05-05,2,11,28,588,7,2,2,6,4,6,7,0.4,1.5714285714285714,59,True,641.0,19,2026-05
216,082d6eec-2ab0-469e-af38-d68130181058,Mercer & Co,charles.evans165@enterprise.com,Charles,Evans,2026-05-05,4,11,30,323,5,10,0,15,1,2,26,0.3333333333333333,1.5714285714285714,82,True,342.0,19,2026-05
217,f5548673-cdd7-4cd3-bb9d-a0e56111978a,Mercer & Co,linda.zhang753@salesteam.co,Linda,Zhang,2026-05-05,6,9,32,241,6,4,0,2,7,0,9,1.0,1.2857142857142858,61,True,607.0,19,2026-05
218,f88dbec2-c18a-4d51-af27-57c1e2334c64,Mercer & Co,noah.sharma717@yahoo.com,Noah,Sharma,2026-05-05,1,1,1,135,4,4,1,4,3,3,6,0.5,0.14285714285714285,40,True,925.0,19,2026-05
219,d24c59ae-7997-4353-bf0e-5748e9df2459,Mercer & Co,vikram.smith932@startup.ai,Vikram,Smith,2026-05-05,5,5,23,495,13,10,3,3,7,5,46,0.5833333333333334,0.7142857142857143,107,True,130.0,19,2026-05
220,b96f81eb-434f-4ea9-b465-ce468e49c4f1,Mercer & Co,oliver.johnson781@gmail.com,Oliver,Johnson,2026-05-05,6,16,39,229,12,5,3,15,3,1,6,0.75,2.2857142857142856,118,True,82.0,19,2026-05
221,7a02a962-f677-4795-815a-c75ea89730bd,Mercer & Co,anjali.lopez403@startup.ai,Anjali,Lopez,2026-05-05,9,16,31,404,3,0,4,3,3,3,29,0.5,2.2857142857142856,74,True,427.0,19,2026-05
222,6e5174fa-5ace-4537-a756-5a4c298f99f4,Mercer & Co,richard.moore295@business.org,Richard,Moore,2026-05-05,1,1,33,286,5,7,0,0,4,6,12,0.4,0.14285714285714285,37,True,982.0,19,2026-05
223,9f47d5e2-97bb-4dbd-bc9d-9e212f17f182,Mercer & Co,thomas.jones98@salesteam.co,Thomas,Jones,2026-05-05,0,0,12,25,2,1,0,0,0,3,3,0.0,0.0,8,True,1518.0,19,2026-05
224,12bb30cf-6801-49b0-b321-f53e20569ccd,Mercer & Co,jennifer.patel728@salesteam.co,Jennifer,Patel,2026-05-05,2,2,34,170,10,7,0,6,3,7,8,0.3,0.2857142857142857,67,True,517.0,19,2026-05
225,026feb83-d35c-411c-a300-2c0cc1c5d2ab,Mercer & Co,linda.kim42@business.org,Linda,Kim,2026-05-05,2,2,8,356,0,4,0,3,3,1,11,0.75,0.2857142857142857,25,True,1208.0,19,2026-05
226,6ca1c112-5b50-4796-b632-4dad81e27f29,Mercer & Co,anjali.adams952@yahoo.com,Anjali,Adams,2026-05-05,6,14,64,1011,2,0,1,0,1,2,11,0.3333333333333333,2.0,36,True,1004.0,19,2026-05
227,d36f9977-d329-4010-a601-c6a4a9a5adf7,Mercer & Co,lisa.kim821@startup.ai,Lisa,Kim,2026-05-05,2,11,18,836,13,10,3,2,7,1,1,0.875,1.5714285714285714,93,True,229.0,19,2026-05
228,13dbe932-d5cc-49e1-ac8a-24ab48489544,Mercer & Co,emma.carter663@salesteam.co,Emma,Carter,2026-05-05,1,2,4,56,0,1,1,1,1,2,2,0.3333333333333333,0.2857142857142857,14,True,1403.0,19,2026-05
229,ba0b3f45-dbaa-41d3-8da5-7a1ebe340c48,Mercer & Co,john.garcia427@enterprise.com,John,Garcia,2026-05-05,1,1,7,345,8,0,0,6,2,1,1,0.6666666666666666,0.14285714285714285,42,True,893.0,19,2026-05
230,429c37b0-5574-42f6-98ce-07a57b13a19e,Mercer & Co,sophia.campbell370@startup.ai,Sophia,Campbell,2026-05-05,2,2,80,167,6,1,2,7,7,7,10,0.5,0.2857142857142857,59,True,641.0,19,2026-05
231,a52fa110-507e-463a-a17d-097d7640fb04,Mercer & Co,ethan.johnson881@business.org,Ethan,Johnson,2026-05-05,7,10,24,538,8,9,2,15,3,0,0,1.0,1.4285714285714286,113,True,100.0,19,2026-05
